"abstract","web_url","snippet","lead_paragraph","print_section","print_page","pub_date","_id","word_count","uri"
"  With Soviet oil production falling precipitously, Saudi Arabia has significantly increased its stocks of oil in storage to around 60 million barrels and is signaling its determination to keep worldwide supplies plentiful and prices down.    A senior official in the Persian Gulf oil industry, in a telephone interview today, confirmed a published report that the Saudis have been storing oil at the impressive rate of 400,000 to 500,000 barrels a day since July. The report appeared in Petrostrategies, an oil newsletter published in Paris. The publication, which is close to the Organization of Petroleum Exporting Countries, noted that Saudi Arabia would be going to the Geneva meeting of OPEC oil ministers this month ""with some 50 to 60 million barrels of onshore and offshore oil stocks.""  On Land and at Sea     Because Saudi Arabia has the oil stored both on land and in tankers at sea, the country is in an ideal position to replace immediately any supply shortfalls, particularly from the Soviet Union. Most other oil-producing nations are operating at capacity and do not have ample stored supplies.","https://www.nytimes.com/1991/09/04/business/saudis-increasing-oil-storage.html","","With Soviet oil production falling precipitously, Saudi Arabia has significantly increased its stocks of oil in storage to around 60 million barrels and is signaling its determination to keep worldwide supplies plentiful and prices down.","D","1","1991-09-04T05:00:00+0000","nyt://article/33f3182c-657e-52fa-ac2f-a8a0390c4472",853,"nyt://article/33f3182c-657e-52fa-ac2f-a8a0390c4472"
"  The world oil market appeared to take little notice of the United Nations' decision yesterday to allow Iraq to resume limited exports, because buyers had been expecting the move for weeks. But experts said Iraq could still cause a price jolt, because President Saddam Hussein might not go along with the conditions tied to the sale or because bureaucratic problems could delay exports.    In the long term, however, a return of Iraqi oil to world markets would tend to push prices lower, and some analysts believe that this United Nations decision, which covers a six-month period, is likely to be the beginning of uninterrupted sales by Iraq.     The United Nations said Iraq could export $1.6 billion worth of oil over six months, which at current prices comes to about 500,000 barrels a day. This is a substantial increment on world markets; for example, the combined quotas of all the members of the Organization of Petroleum Exporting Countries is now 22.3 million barrels a day. OPEC is scheduled to meet on Tuesday in Vienna, and the organization may set a new quota based on anticipated demand for oil and production from around the world, including Iraq.","https://www.nytimes.com/1991/09/20/world/market-unmoved-by-iraqi-export-action.html","","The world oil market appeared to take little notice of the United Nations' decision yesterday to allow Iraq to resume limited exports, because buyers had been expecting the move for weeks. But experts said Iraq could still cause a price jolt, because President Saddam Hussein might not go along with the conditions tied to the sale or because bureaucratic problems could delay exports.","A","10","1991-09-20T05:00:00+0000","nyt://article/ef21224a-6a2a-51eb-8042-ac2df1605fca",397,"nyt://article/ef21224a-6a2a-51eb-8042-ac2df1605fca"
"  THE ECONOMY    U.S. securities regulators are expected to sign four new agreements expanding cooperative ties with their counterparts in other nations during an international regulatory conference.  [ Page D1. ]   The recession ended at least three months ago, an overwhelming majority of economists insist, despite scant evidence so far of consumer participation.  [ D1. ]","https://www.nytimes.com/1991/09/24/business/business-digest-009891.html","","THE ECONOMY","D","1","1991-09-24T05:00:00+0000","nyt://article/81b321b7-5797-597b-bb3c-11f2f5543bb8",643,"nyt://article/81b321b7-5797-597b-bb3c-11f2f5543bb8"
"  Saudi Arabia served notice today that it would retain the huge share of OPEC production it has secured since August 1990, and sent its strongest signal yet to world oil markets that it was intent on keeping oil prices at their current moderate levels.    ""Nobody has to approve what Saudi Arabia produces,"" the Saudi oil minister, Hisham M. Nazer, told reporters before meeting with other oil ministers of the Organization of Petroleum Exporting Countries. He added that the kingdom would retain its production level of 8.5 million barrels a day, about a third of OPEC's total output of 23.6 million.","https://www.nytimes.com/1991/09/25/business/saudis-flex-muscle-in-ultimatum-to-opec.html","","Saudi Arabia served notice today that it would retain the huge share of OPEC production it has secured since August 1990, and sent its strongest signal yet to world oil markets that it was intent on keeping oil prices at their current moderate levels.","D","10","1991-09-25T05:00:00+0000","nyt://article/1d309dd9-5f4c-50ed-ac20-bf4cf844d2ed",418,"nyt://article/1d309dd9-5f4c-50ed-ac20-bf4cf844d2ed"
"  Markets    Salomon's house-cleaning may help it remain a primary dealer in Treasury securities, a letter by Alan Greenspan indicated. The Fed chairman wrote that the new management has shown ""acute sensitivity to the need for absolute integrity.""  [ Page D1. ]  At the Treasury auction, many bidders bypassed primary dealers, in an apparent reaction to the scandal.  [ D1. ]   Blue-chip stocks posted moderate gains in a late burst of buying. The Dow gained 18.56 points, to 3,029.07.  [ D10. ]   Oil prices surged for a while on the U.N.-Iraq tensions, but the rally faltered after the Saudis said they would not cut production.  [ D16. ]  The dollar closed higher; gold rose.  [ D16. ] Companies    Bell Atlantic agreed to buy Metro Mobile for nearly $2.5 billion in one of the largest deals in the cellular telephone industry.  [ D1. ]  Outpacing U.S. regulators, Canada said it would take applications for licenses for wireless pocket telephone services.  [ D2. ]  Etiquette is not keeping up with the spread of cellular phones.  [ A1. ]   A bid for Executive Life is being planned by a group that includes a Texas financier, a Hollywood executive and one of the world's wealthiest families.  [ D5. ]   Pan Am proposed emerging from bankruptcy as a smaller airline in a plan that would wipe out the holdings of shareholders.  [ D4. ] Business Technology    A three-dimensional picture of the Sphinx in its heyday has been created using personal computers.  [ D9. ]   Difficulty in buying advanced Japanese electronics is often cited by American companies, a Government report says.  [ D9. ] The Economy    Sales of U.S.-made cars and trucks dropped 16.3 percent in mid-September, compared with a strong year-earlier period.  [ D1. ]   The nominee to lead the bailouts of financial institutions won broad support in Congress.  [ D1. ]   The F.A.A. eased its plan to phase out noisy airplanes. The agency said it was concerned about the cost to airlines.  [ A1. ]   The Senate voted to extend unemployment benefits for about three million people out of worke more than six months.  [ A16. ]   Brady and Greenspan offered sharply different prescriptions for reducing fraud in the world's financial markets.  [ D6. ]   The summertime slump in consumer spirits continued after Labor Day.  [ D7. ]   Sen. Nunn met four times with a leading figure in the B.C.C.I. scandal, but the Senator said the bank was not discussed.  [ D10. ] International    Saudi Arabia served notice on OPEC that it intended to keep its huge share of the group's output.  [ D10. ]   Mexico is re-examining its oil sector's immunity from the changes that have been transforming the nation's economy.  [ D1. ]   Japan's Big Four securities firms will not take part in a Government bond underwriting as punishment for wrongdoing.  [ D5. ]   The Agriculture Dept. is changing Soviet loan guarantees to make them more attractive to commercial banks.  [ A6. ] Today's Columns    Dumping of cut-price imported goods should be celebrated rather than prosecuted in certain cases, some economists contend. Peter Passell: Economic Scene.  [ D2. ]   Second-tier steel producers have avoided the deep losses of their bigger counteparts. Market Place  [ D10. ]   A campaign for RCA electronics is declaring war on high technology's confusing terminology. Stuart Elliott: Advertising.  [ D8. ]","https://www.nytimes.com/1991/09/25/business/business-digest-468491.html","","Markets","D","1","1991-09-25T05:00:00+0000","nyt://article/d269cfbb-2be1-5ff9-aace-646b47626e7d",608,"nyt://article/d269cfbb-2be1-5ff9-aace-646b47626e7d"
"  INTERNATIONAL    The Japanese have begun to retaliate against the 63 percent U.S. tariff on the most advanced screens for laptop and notebook computers, with some companies saying they will stop sending the screens to the U.S.  [ Page D1. ]   OPEC agreed to a Saudi proposal to increase the group's total production ceiling by more than a million barrels a day, which would keep oil prices at their current moderate range, about $19. The accord was opposed by several OPEC countries.  [ D1. ]","https://www.nytimes.com/1991/09/26/business/business-digest-706991.html","","INTERNATIONAL","D","1","1991-09-26T05:00:00+0000","nyt://article/17f7fccb-7667-5eb3-811b-e1213b4bd077",613,"nyt://article/17f7fccb-7667-5eb3-811b-e1213b4bd077"
"  The European Community today became the first industrialized region to propose a clean-energy tax in an attempt to curb worldwide emissions of carbon dioxide.   The European Commission, the community's executive body, asked its 12 member nations to begin debate on proposals that would put a surcharge of $10 a barrel on oil by the end of the century, and surcharges of $14 for equivalent amounts of coal and $5 for nuclear power.","https://www.nytimes.com/1991/09/26/business/heavy-energy-tax-is-proposed-to-curb-emissions-in-europe.html","","The European Community today became the first industrialized region to propose a clean-energy tax in an attempt to curb worldwide emissions of carbon dioxide.","D","3","1991-09-26T05:00:00+0000","nyt://article/a0d79ee1-bb62-5311-a772-d362d17d76f7",953,"nyt://article/a0d79ee1-bb62-5311-a772-d362d17d76f7"
"  The Organization of Petroleum Exporting Countries agreed today to a Saudi proposal to increase the group's total production ceiling by more than a million barrels a day, which would keep oil prices at their present moderate range, averaging about $19 a barrel worldwide.    The accord, calling for a new output of 23.6 million barrels a day, was opposed by several OPEC countries. The stated Saudi aim is to permit the halting recovery of the world economy to continue without any shocks from higher energy prices.","https://www.nytimes.com/1991/09/26/business/oil-output-is-raised-by-opec.html","","The Organization of Petroleum Exporting Countries agreed today to a Saudi proposal to increase the group's total production ceiling by more than a million barrels a day, which would keep oil prices at their present moderate range, averaging about $19 a barrel worldwide.","D","1","1991-09-26T05:00:00+0000","nyt://article/d1187561-a12f-5dc2-aaf0-c2d36668a059",1093,"nyt://article/d1187561-a12f-5dc2-aaf0-c2d36668a059"
"  To the Editor:   ""A World Overly Greedy for Oil"" (Forum, Sept. 1) predicts ""worldwide shortages"" of crude oil developing in the 1990's, and the author, Dimitrios Koutsomitis, recommends that the Organization of Petroleum Exporting Countries raise prices to expand supply, reduce demand and avert ""economic convulsions.""","https://www.nytimes.com/1991/09/29/business/l-oil-needs-management-not-price-hikes-156991.html","","To the Editor:","3","13","1991-09-29T05:00:00+0000","nyt://article/1cc27da9-1c74-563e-9c73-7e362f4c7607",290,"nyt://article/1cc27da9-1c74-563e-9c73-7e362f4c7607"
"It remains a big ""if"" but analysts are beginning to get edgy about the possibility of a disruption in the supply of Soviet oil and gas and the effect it could have on the world economy and financial markets.. Concern about the reliability of sup","https://www.nytimes.com/1991/10/14/business/worldbusiness/IHT-soviet-oil-new-worry-for-wests-markets.html","It remains a big ""if"" but analysts are beginning to get edgy about the possibility of a disruption in the supply of Soviet oil and gas and the effect it could have on the world economy and financial markets.. Concern about the reliability of sup","It remains a big ""if"" but analysts are beginning to get edgy about the possibility of a disruption in the supply of Soviet oil and gas and the effect it could have on the world economy and financial markets.",NA,NA,"1991-10-14T05:00:00+0000","nyt://article/b493ccd6-3b6a-5c13-aea0-0cef130819fc",3145,"nyt://article/b493ccd6-3b6a-5c13-aea0-0cef130819fc"
"  Iraq's Oil Minister said today that he had recommended that his Government reject a United Nations Security Council plan to allow the sale of $1.6 billion in Iraqi crude oil to finance the purchase of food and medicine.   The Oil Minister, Osama A. R. al-Hiti, charged in an interview that the terms laid down by the council's sanctions committee are ""impractical"" and ""damaging"" to Iraq's oil industry. He also said that the measures were an attempt by the United Nations to take away Iraq's control over its principal resource as a way to undermine President Saddam Hussein.","https://www.nytimes.com/1991/10/25/world/iraqi-oil-minister-rejects-un-plan.html","","Iraq's Oil Minister said today that he had recommended that his Government reject a United Nations Security Council plan to allow the sale of $1.6 billion in Iraqi crude oil to finance the purchase of food and medicine.","A","9","1991-10-25T05:00:00+0000","nyt://article/0957b3c3-8e48-56f6-8d8e-7c2d1af1cf94",664,"nyt://article/0957b3c3-8e48-56f6-8d8e-7c2d1af1cf94"
"  The Senate derailed a major bill intended to reduce the nation's dependence on foreign oil today, effectively defeating the Administration's plan to open a vast Alaskan wildlife refuge to oil drilling.   Most Congressional officials said they thought an energy bill was likely to return to the floor in some form this year, but without the significant wildlife-refuge drilling provision.","https://www.nytimes.com/1991/11/02/business/energy-bill-is-derailed-in-senate.html","","The Senate derailed a major bill intended to reduce the nation's dependence on foreign oil today, effectively defeating the Administration's plan to open a vast Alaskan wildlife refuge to oil drilling.","1","37","1991-11-02T05:00:00+0000","nyt://article/574ae618-a851-5cbc-9a52-80b411333627",828,"nyt://article/574ae618-a851-5cbc-9a52-80b411333627"
"After three decades as a self-proclaimed ""ratings king,"" William Baker now finds himself a two-year veteran of the wars at WNET in New York, the largest station in the public television system.

""This place,"" he says, ""puts you on a religious mission. From the criteria of where I used to work, this place should not exist.""","https://www.nytimes.com/1991/11/03/archives/television-public-tv-takes-its-nose-out-of-the-air.html","After three decades as a self-proclaimed ""ratings king,"" William Baker now finds himself a two-year veteran of the wars at WNET in New York, the largest station in the public television system.

""This place,"" he says, ""puts you on a religious miss...","After three decades as a self-proclaimed ""ratings king,"" William Baker now finds himself a two-year veteran of the wars at WNET in New York, the largest station in the public television system.","2","31","1991-11-03T05:00:00+0000","nyt://article/2afd60f9-7e1d-505c-8879-828bb293be7a",2100,"nyt://article/2afd60f9-7e1d-505c-8879-828bb293be7a"
"The stage is set for growing political and economic instability in the Persian Gulf. 

American military support has fostered uncharacteristically aggressive foreign and oil policies on the part of Saudi Arabia. At the same time, Iraq's impoverishment, Iran's isolation and unquestioned American support for the Gulf Cooperation Council -- Saudi Arabia, Kuwait, Bahrain, Oman, Qatar and the United Arab Emirates -- is sowing the seeds for a dangerous alliance between Iran and Iraq. Such a coalition between two blood enemies, coupled with the eventual withdrawl of American forces, could foment a wider conflict in the region, perhaps even another war. It could also generate unprecedented turmoil in the world oil market, sending prices sharply upward.","https://www.nytimes.com/1991/11/03/business/forum-the-next-persian-gulf-explosion.html","The stage is set for growing political and economic instability in the Persian Gulf. 

American military support has fostered uncharacteristically aggressive foreign and oil policies on the part of Saudi Arabia. At the same time, Iraq's impoverish...","The stage is set for growing political and economic instability in the Persian Gulf. ","3","15","1991-11-03T05:00:00+0000","nyt://article/2e41c9e5-3b4d-55c3-8a72-9fb23f7552d8",701,"nyt://article/2e41c9e5-3b4d-55c3-8a72-9fb23f7552d8"
"BANKS, BORROWERS,
AND THE ESTABLISHMENT 

A Revisionist Account of
the International Debt Crisis.
By Karin Lissakers.
308 pp. New York: 
Basic Books. $23.","https://www.nytimes.com/1991/11/03/books/books-business-deeper-in-debt.html","BANKS, BORROWERS,
AND THE ESTABLISHMENT 

A Revisionist Account of
the International Debt Crisis.
By Karin Lissakers.
308 pp. New York: 
Basic Books. $23.","BANKS, BORROWERS,AND THE ESTABLISHMENT ","7","26","1991-11-03T05:00:00+0000","nyt://article/36eb087d-e537-5525-934f-ae4979651536",1063,"nyt://article/36eb087d-e537-5525-934f-ae4979651536"
"                  Consensus          Last Period   Estimates*              Monday   Auto sales, annual rate, millions   5.7   6.1               Tuesday   Consumer confidence index   60.4   63.0               Wednesday   Durable goods orders, percent change   -3.2   1.3           Personal consumption, percent change   0.9   0.3           Personal income, percent change   0.5   0.3       Monday: Existing home sales for October * Japan and European Community meet for trade talks * European finance ministers meet in Brussels * Two-year Treasury note auction * OPEC meeting begins in Vienna               Tuesday: Third-quarter corporate profits * Five-year Treasury note auction * Mortgage delinquency survey               Wednesday: Third-quarter balance of payments        Thursday: Thanksgiving, markets closed               (Sosurce: I.D.E.A. Inc)     ","https://www.nytimes.com/1991/11/24/business/this-week-s-numbers.html","","","3","2","1991-11-24T05:00:00+0000","nyt://article/9c0fea48-558f-519b-8f05-3a52d2559f85",113,"nyt://article/9c0fea48-558f-519b-8f05-3a52d2559f85"
"  The Economy    Federal regulators are moving more slowly in seizing banks because of the depletion of the deposit insurance fund, and the premiums that banks pay to support that fund are likely to rise sharply next year, the new chairman of the F.D.I.C. said. Both comments reflect a sharp departure from previous remarks by top regulators, and each bodes ill for the public purse.  [ Page A1. ]","https://www.nytimes.com/1991/11/25/business/business-digest-143891.html","","The Economy","D","1","1991-11-25T05:00:00+0000","nyt://article/3dcc5ffc-84ac-5aea-99fc-41315178d204",640,"nyt://article/3dcc5ffc-84ac-5aea-99fc-41315178d204"
"  The Organization of Petroleum Exporting Countries will begin its annual year-end meeting in Vienna on Tuesday amid renewed indications that demand for oil will continue to increase gradually this winter despite the global recession.    And virtually all oil industry experts anticipate slightly higher oil prices this winter, in light of higher demand and a decline in Soviet oil output, regardless of any policy adopted by OPEC at the gathering.","https://www.nytimes.com/1991/11/25/business/higher-demand-for-oil-is-expected.html","","The Organization of Petroleum Exporting Countries will begin its annual year-end meeting in Vienna on Tuesday amid renewed indications that demand for oil will continue to increase gradually this winter despite the global recession.","D","2","1991-11-25T05:00:00+0000","nyt://article/7e9ea626-3349-5262-99b9-4fe758627c71",981,"nyt://article/7e9ea626-3349-5262-99b9-4fe758627c71"
"  Saudi Arabia gave the first formal indication today that it may well surpass the Soviet Union as the world's largest oil producer within the next two years.   While stressing that they would act cautiously and slowly, Saudi officials confirmed to other members of the Organization of Petroleum Exporting Countries, who began a meeting here today, that they would increase their production capacity significantly above its current level of between 8.5 million and 9 million barrels a day.","https://www.nytimes.com/1991/11/27/business/saudis-lay-plans-to-surpass-soviets-in-production-of-oil.html","","Saudi Arabia gave the first formal indication today that it may well surpass the Soviet Union as the world's largest oil producer within the next two years.","D","1","1991-11-27T05:00:00+0000","nyt://article/622ea2b3-03e0-50a9-8524-a0500d2f45bf",776,"nyt://article/622ea2b3-03e0-50a9-8524-a0500d2f45bf"
"A bill to ban the use of automated dialers that deliver recorded messages to the home was approved by Congress.  [ D1. ]   Spending by consumers fell a sharp 0.3 percent in October, the biggest decline since April, the Commerce Dept. reported.  [ D1. ]   In other reports, initial jobless claims tumbled by 80,000, but the decline was largely dismissed as a holiday fluke.  [ D4. ]  Personal incomes grew just 0.2 percent in October.  [ D4. ]  American farmers received 1.4 percent less for their products in November than in October.  [ D4. ]  Orders to factories for durable goods rose in October for the first time since July.  [ D4. ]   The Supreme Court agreed to decide whether states can regulate airline advertising.  [ D2. ]   A restriction on operators of private satellites carrying international phone calls would be relaxed under a Bush Administration recommendation.  [ D3. ]   Orrin Hatch confirmed that his defense of B.C.C.I. in a Senate speech was based on information provided by Robert Altman.  [ D8. ]   Now is the right time to talk about a tax cut, even if it is not the right time to enact one, the White House and Congress have suddenly decided. News Analysis.  [ D20. ] Companies","https://www.nytimes.com/1991/11/28/business/business-digest-lp-economy-congress-approved-two-broad-bailout-measures-that.html","","A bill to ban the use of automated dialers that deliver recorded messages to the home was approved by Congress. [ D1. ]","D","1","1991-11-28T05:00:00+0000","nyt://article/0e364fbb-b662-5682-a5d5-44e67cbaffca",596,"nyt://article/0e364fbb-b662-5682-a5d5-44e67cbaffca"
"  The Organization of Petroleum Exporting Countries, ending a two-day meeting here, decided today to keep its oil production at the current level. But its Secretary General issued a strong warning that next year would be filled with unpredictable developments for the world's oil markets.   The Secretary General, Subroto, said that among other uncertainties OPEC did not know when Iraq, once a leading oil producer, would be able to export again.","https://www.nytimes.com/1991/11/28/business/opec-leader-looks-ahead-and-sees-possible-turmoil.html","","The Organization of Petroleum Exporting Countries, ending a two-day meeting here, decided today to keep its oil production at the current level. But its Secretary General issued a strong warning that next year would be filled with unpredictable developments for the world's oil markets.","D","4","1991-11-28T05:00:00+0000","nyt://article/5e4d3814-0088-5828-bda4-2177d0a9ebd5",660,"nyt://article/5e4d3814-0088-5828-bda4-2177d0a9ebd5"
"  ECONOMY At I.B.M., Decentralization or Fragmentation?","https://www.nytimes.com/1991/12/01/business/business-diary-november-24-29.html","","ECONOMY At I.B.M., Decentralization or Fragmentation?","3","2","1991-12-01T05:00:00+0000","nyt://article/8d375f7c-ce13-5593-8caf-ab57abba03b6",1677,"nyt://article/8d375f7c-ce13-5593-8caf-ab57abba03b6"
"  COMPANIES    General Motors signaled investors and employees that deep cutbacks were in the works. Robert Stempel, the chairman, said in a statement that details of the cutbacks, which were endorsed by G.M. directors, would be explained publicly next Wednesday.  [ D1. ]","https://www.nytimes.com/1991/12/12/business/business-digest-380491.html","","COMPANIES","D","1","1991-12-12T05:00:00+0000","nyt://article/b6417e41-7376-5b4d-b084-85dbceb26271",612,"nyt://article/b6417e41-7376-5b4d-b084-85dbceb26271"
"  Reflecting the growth of state-owned oil companies in the third world, the Venezuelan national oil company has surpassed the Exxon Corporation as the world's third-largest oil enterprise, according to Petroleum Intelligence Weekly.   The newsletter, in an annual ranking published today, found that Aramco, the Saudi Arabian national oil company, remained the world's largest oil concern and that the Royal Dutch/Shell Group remained the second-largest.","https://www.nytimes.com/1991/12/23/business/exxon-slips-in-ranking-of-oil-companies.html","","Reflecting the growth of state-owned oil companies in the third world, the Venezuelan national oil company has surpassed the Exxon Corporation as the world's third-largest oil enterprise, according to Petroleum Intelligence Weekly.","D","8","1991-12-23T05:00:00+0000","nyt://article/e6364b39-6eec-5113-875b-75a446f03e48",447,"nyt://article/e6364b39-6eec-5113-875b-75a446f03e48"
"  Oil prices have plunged deeply since OPEC last met at the end of November, bringing tension within the cartel to a crucial stage.   With prices now down $5 a barrel since then, to around $17 a barrel, Algeria called today for an emergency meeting of the Organization of Petroleum Exporting Countries. Itwarned that if the group did not trim its production by at least two million barrels a day soon, prices could tumble further, to $10 a barrel, under the combined impact of worsening recession in the United States and other industrialized countries and the organization's runaway production.","https://www.nytimes.com/1991/12/24/business/opec-divided-on-meeting-to-address-weak-oil-prices.html","","Oil prices have plunged deeply since OPEC last met at the end of November, bringing tension within the cartel to a crucial stage.","D","1","1991-12-24T05:00:00+0000","nyt://article/2f1b102a-dc69-56a7-b219-c4c869b3034e",987,"nyt://article/2f1b102a-dc69-56a7-b219-c4c869b3034e"
"  COMPANIES   Kevin Maxwell resigned as publisher and chairman of The Daily News, apparently bowing to the pressures created by the evidence of his role in the collapse of his family's media empire. His resignation signals the end of the Maxwell family's nine-month involvement in the paper.  [ Page A1. ]   The judge overseeing the Drexel bankruptcy asked lawyers suing Michael Milken to negotiate a universal settlement.  [ D2. ]","https://www.nytimes.com/1991/12/24/business/business-digest-674591.html","","COMPANIES","D","1","1991-12-24T05:00:00+0000","nyt://article/c36ed5b1-e854-59e5-a6be-90f3d607eef4",623,"nyt://article/c36ed5b1-e854-59e5-a6be-90f3d607eef4"
"  After gaining 45 cents in the first two days of this week, crude oil on the New York Mercantile Exchange dropped 47 cents yesterday, to $18.50 a barrel, in thin trading.   February crude is now below last Friday's previous 10-month low at $18.52. Crude prices have not been this cheap since Feb. 22, when the April 1991 contract settled at $17.91.","https://www.nytimes.com/1991/12/27/business/futures-options-oil-retreats-losing-gains-posted-earlier-in-the-week.html","","After gaining 45 cents in the first two days of this week, crude oil on the New York Mercantile Exchange dropped 47 cents yesterday, to $18.50 a barrel, in thin trading.","D","13","1991-12-27T05:00:00+0000","nyt://article/d95ff780-8cc0-55cc-80dc-155827eaa2f4",309,"nyt://article/d95ff780-8cc0-55cc-80dc-155827eaa2f4"
"  A party that says it wants to turn Algeria into an Islamic republic in the Iranian mold has triumphed in the first free parliamentary elections ever held here, trouncing the ruling National Liberation Front, which has governed the country since independence 30 years ago.   Government officials said that virtually complete returns from Thursday's voting had delivered 189 seats of Algeria's 430-member parliament, or the equivalent of 44 percent, to the militant Muslim fundamentalist movement, the Islamic Salvation Front.","https://www.nytimes.com/1991/12/28/world/militant-muslims-win-algerian-vote-by-a-wide-margin.html","","A party that says it wants to turn Algeria into an Islamic republic in the Iranian mold has triumphed in the first free parliamentary elections ever held here, trouncing the ruling National Liberation Front, which has governed the country since independence 30 years ago.","1","1","1991-12-28T05:00:00+0000","nyt://article/f18aab07-489a-55cd-8858-f31738dd8715",1314,"nyt://article/f18aab07-489a-55cd-8858-f31738dd8715"
"  Experts once feared that the Soviet Union would stop exporting oil because of declining production, but now many think that economic collapse will cut internal demand as fast or faster, leaving a margin for Russian exports, a crucial factor in the world's balance between supply and demand.   For two years experts have feared that the strife in the Soviet Union, the world's largest oil producer, would turn that country from an exporter to an importer, increasing the power of Middle East suppliers and forcing up prices around the globe. But now some experts argue that an unprecedented economic decline may push down demand in the new Commonwealth of Independent States even more than supply falls.","https://www.nytimes.com/1991/12/28/business/company-news-weak-russian-economy-may-use-less-oil.html","","Experts once feared that the Soviet Union would stop exporting oil because of declining production, but now many think that economic collapse will cut internal demand as fast or faster, leaving a margin for Russian exports, a crucial factor in the world's balance between supply and demand.","1","35","1991-12-28T05:00:00+0000","nyt://article/f2f2bbb7-8f0d-508c-aaab-af7e0f6f2fd0",994,"nyt://article/f2f2bbb7-8f0d-508c-aaab-af7e0f6f2fd0"
"  Reacting to the recent tumble in oil prices, Venezuela cut its production by about 2 percent yesterday and said it hoped others would follow.    The move pushed the price of oil up slightly on the New York Mercantile Exchange, but analysts said that the price in coming weeks would depend on two bigger factors: the outcome of negotiations between the United Nations and Iraq on conditions for Iraq to resume exports, and the position of Saudi Arabia at a meeting next month of the Organization of Petroleum Exporting Countries.","https://www.nytimes.com/1992/01/11/business/futures-options-venezuela-in-step-to-raise-oil-price.html","","Reacting to the recent tumble in oil prices, Venezuela cut its production by about 2 percent yesterday and said it hoped others would follow.","1","33","1992-01-11T05:00:00+0000","nyt://article/ce18a881-af81-5a15-8b58-23b60e1fa033",746,"nyt://article/ce18a881-af81-5a15-8b58-23b60e1fa033"
"  Blue-chip stock prices fell yesterday, while secondary issues held onto gains in choppy but heavy trading. The Dow Jones industrial average closed down 13.86 points, to 3,185.60.    Traders said the market consolidation that began late last week was aided by several factors, including soft bond prices, a sharp overnight decline in the Tokyo market and growing investor concern that the Fed will not lower interest rates any time soon.","https://www.nytimes.com/1992/01/14/business/dow-off-13.86-to-3185.60-on-heavy-volume.html","","Blue-chip stock prices fell yesterday, while secondary issues held onto gains in choppy but heavy trading. The Dow Jones industrial average closed down 13.86 points, to 3,185.60.","D","8","1992-01-14T05:00:00+0000","nyt://article/44192673-72ec-5122-8a65-11571d4691cc",575,"nyt://article/44192673-72ec-5122-8a65-11571d4691cc"
"  After a two-day breather, stock prices resumed their advance with feeling yesterday, with many indexes again bounding to new highs. In heavy trading, the Dow Jones industrial average, which had set 8 records in the previous 12 trading days, repeated the feat, rising 60.60 points, or nearly 2 percent, to 3,246.20.   A chief factor cited by analysts for the market's surge was the weak retail sales report for December, which was disturbing but not unexpected. The reason such bad news appeared to please investors is that it raised hopes of yet another move by the Federal Reserve to lower interest rates, which in the long run could help to lift corporate earnings.","https://www.nytimes.com/1992/01/15/business/the-surge-in-stocks-resumes.html","","After a two-day breather, stock prices resumed their advance with feeling yesterday, with many indexes again bounding to new highs. In heavy trading, the Dow Jones industrial average, which had set 8 records in the previous 12 trading days, repeated the feat, rising 60.60 points, or nearly 2 percent, to 3,246.20.","D","1","1992-01-15T05:00:00+0000","nyt://article/f0098892-9da0-5fcd-b1ef-56be038c59eb",983,"nyt://article/f0098892-9da0-5fcd-b1ef-56be038c59eb"
"  The Economy    The F.C.C. will propose opening up a big swath of radio frequencies for ""emerging technologies,"" hoping to speed the development of new mobile communications, from cheap and tiny wireless telephones to electronic notebooks that send and receive data. It will recommend reallocating frequencies now used by railroads, utilities, and police and fire departments.  [ Page A1. ]","https://www.nytimes.com/1992/01/16/business/business-digest-532092.html","","The Economy","D","1","1992-01-16T05:00:00+0000","nyt://article/f5d401af-23d2-50ef-8f92-b79abc0236d8",659,"nyt://article/f5d401af-23d2-50ef-8f92-b79abc0236d8"
"  International    Nestle made a $2.4 billion bid for Perrier, setting up a battle with the Agnelli family of Italy, which in December began an effort to acquire Exor, a holding company that has a controlling stake in Perrier.  [ D1. ]","https://www.nytimes.com/1992/01/21/business/business-digest-127092.html","","International","D","1","1992-01-21T05:00:00+0000","nyt://article/907fa71f-a50f-5a3b-a329-7c01dae14706",658,"nyt://article/907fa71f-a50f-5a3b-a329-7c01dae14706"
"  Yielding to increasing pressure from other OPEC members, Saudi Arabia said today that it would cut oil production by about 100,000 barrels a day.   The reduction by Saudi Arabia, the world's largest exporter of crude, amounts to a modest 1.2 percent of its daily output, but some analysts said that in coming months, in cooperation with other members of the Organization of Petroleum Exporting Countries, the Saudis could make further cuts.","https://www.nytimes.com/1992/01/22/business/saudis-say-they-ll-trim-oil-output.html","","Yielding to increasing pressure from other OPEC members, Saudi Arabia said today that it would cut oil production by about 100,000 barrels a day.","D","1","1992-01-22T05:00:00+0000","nyt://article/59c70281-97c3-587c-b49f-2f9a8c8287ea",825,"nyt://article/59c70281-97c3-587c-b49f-2f9a8c8287ea"
