"abstract","web_url","snippet","lead_paragraph","print_section","print_page","pub_date","_id","word_count","uri"
"GATT on Mar 24 opens discussion on issue of expanding internatl flow of farm products; US repr Ernest Koenig stresses importance US places to removal of trade barriers in agr, noting foreign sales account for $1 out of $4 that farmer receives for his output; GATT spokesman says 70 of 90 nations participate in day's session; agr trading dispute between $S and EEC noted (S)","https://www.nytimes.com/1975/03/25/archives/trade-negotiators-turn-to-agriculture-agriculture-set-for-trade.html","GATT on Mar 24 opens discussion on issue of expanding internatl flow of farm products; US repr Ernest Koenig stresses importance US places to removal of trade barriers in agr, noting foreign sales account for $1 out of $4 that farmer receives for ...","GENEVA, March 24 — The world trade talks turned today to the sensitive issue of how to expand the international flow of farm products.",NA,"58","1975-03-25T05:00:00+0000","nyt://article/6ecb2e66-0461-591a-988b-b121d78503f2",450,"nyt://article/6ecb2e66-0461-591a-988b-b121d78503f2"
"Morgan Guaranty-Trust's pub World Financial Mkts says because of lower export vol due to recession in indus world, OPEC revenues are likely to fall to about $96-billion in '75 from estimated $105-billion in '74; says econ slowdown will lead to reduced sales and lower prices for their exports, which will aggravate present balance-of-payments problems caused by high oil prices; notes recession in indus countries increased unemployment and slowed inflation, rate of increase in wholesale prices slowing over last qr in all indus countries except GB and Netherlands (S)","https://www.nytimes.com/1975/03/25/archives/opecs-revenues-may-drop-in-75-lower-export-volume-tied-to-recession.html","Morgan Guaranty-Trust's pub World Financial Mkts says because of lower export vol due to recession in indus world, OPEC revenues are likely to fall to about $96-billion in '75 from estimated $105-billion in '74; says econ slowdown will lead to red...","The Morgan Guaranty Trust Company reports in the latest issue of its World Financial Markets that revenues of the nations which are members of the Organization of Petroleum Exporting Countries are likely, to fall to about $96‐billion in 1975 from an estimated $105‐billion in 1974.",NA,"60","1975-03-25T05:00:00+0000","nyt://article/bed88ecf-7c6a-5721-b5ed-695cbeccf4a7",368,"nyt://article/bed88ecf-7c6a-5721-b5ed-695cbeccf4a7"
"Pres Ford promulgates country and product lists that are first step in removal of duties on long list of goods from developing countries, authorized by Trade Act of '74; denies Israel and 23 other countries trade preferences for time being because they are OPEC members, grant special tariff benefits to EEC or, in 1 case, because there remains unresolved dispute over seizure of US investment without compensation; some goods are excluded under terms of law; in case of other import-sensitive items listed in law, Ford has some discretion in deciding whether to grant preferences (M)","https://www.nytimes.com/1975/03/26/archives/israel-is-excluded-from-tariff-favor-in-listing-by-ford.html","Pres Ford promulgates country and product lists that are first step in removal of duties on long list of goods from developing countries, authorized by Trade Act of '74; denies Israel and 23 other countries trade preferences for time being because...","WASHINGTON, March 25—Although there was no connection with the breakdown of Secretary of State Kissinger's Middle East peace mission, President Ford excluded Israel yesterday, at least temporarily, from proposed new United States tariff benefits to be extended to nearly all less‐deyeioped countries.",NA,"53","1975-03-26T05:00:00+0000","nyt://article/4e55d7a9-c142-5d52-b445-8289490db956",442,"nyt://article/4e55d7a9-c142-5d52-b445-8289490db956"
"Assassination of King Faisal sends shock waves through Wall Street and oil indus on Mar 25, but initial apprehension turns to relative confidence as many experts interpret smooth transfer of power to Crown Prince Khalid as indication of stability for Saudi Arabia, OPEC and world econ; Charles T Maxwell of Cyrus J Lawrence sees at least temporary halt to Saudi efforts to have OPEC lower prices; J K Jamieson of Exxon and Maurice F Granville of Texaco sec continued good relations between Saudi Govt and US partners in Arabian Amer Oil Co; Mideast Rept publisher David Mizrahi sees continued good US-Saudi Arabian relations under influence of new Crown Prince Fahd, but petroleum consultant Paul Frankel predicts weakening of US ties; question of Sheik Ahmed Zaki Yamani's continuance of Petroleum Min noted (M)","https://www.nytimes.com/1975/03/26/archives/no-policy-switch-seen-in-saudi-oil-shock-waves-after-faisals.html","Assassination of King Faisal sends shock waves through Wall Street and oil indus on Mar 25, but initial apprehension turns to relative confidence as many experts interpret smooth transfer of power to Crown Prince Khalid as indication of stability ...","The assassination of King Faisal of Saudi Arabia sent shock waves through Wall Street and the oil industry yesterday. But the initial apprehenision turned to relative confidence as many experts interpreted the smooth transfer of power to Crown Prince Khalid as an indication of stability for Saudi Arabia, the oil‐producing states and the world economy.",NA,"75","1975-03-26T05:00:00+0000","nyt://article/be77c750-2353-5b72-9f09-5b03aa2d4545",1007,"nyt://article/be77c750-2353-5b72-9f09-5b03aa2d4545"
"State Dept officials and unofficial observers say death of King Faisal will bring about no abrupt changes in Saudi Arabian oil prices or production and no sudden weakening of OPEC; speculation about longer-term implication of change of command discussed; Sheik Ahmed Zaki Yamani's future as Petroleum Min is doubtful because of friction that exists between him and Prince Fahd, who is expected to become Premier, post that Faisal held and that new King Khalid at first appeared to be taking; Fahd is believed by some US officials to have been behind Saudi decision in summer of '74 to cancel oil auction that Sheik Zaki scheduled and that US hoped would break cartel's prices (M)","https://www.nytimes.com/1975/03/26/archives/saudi-outlook-called-a-riddle-experts-expect-no-abrupt-shifts-on.html","State Dept officials and unofficial observers say death of King Faisal will bring about no abrupt changes in Saudi Arabian oil prices or production and no sudden weakening of OPEC; speculation about longer-term implication of change of command dis...","WASHINGTON, March 25—United States officials and unofficial students of Arab affairs said today that the death of King Faisal of Saudi Arabia would bring about no abrupt changes in nil prices or production and no sudden weakening of the 13‐nation oil cartel.",NA,"83","1975-03-26T05:00:00+0000","nyt://article/bef72850-5531-56a5-b55f-d77147dc12aa",738,"nyt://article/bef72850-5531-56a5-b55f-d77147dc12aa"
"ed says King Faisal's death may actually speed collapse of OPEC; says Saudi Arabia willingness to reduce production has been chief factor in ability of OPEC to maintain prices in face of oil glut; support Prof Morris A Adelman's proposal that US set quota on oil imports and sell import licenses under scaled competitive bidding; urges US to increase oil imports from non-Middle East producers, Canada, Indonesia, Venezuela, Nigeria, Mexico and Ecuador, so that in harsh competition that is likely to follow OPEC collapse, they will have every incentive to consider sympathetically US proposals for better relations and for guaranteed share of Amer petroleum mkt (M)","https://www.nytimes.com/1975/03/26/archives/-oil-instability-.html","ed says King Faisal's death may actually speed collapse of OPEC; says Saudi Arabia willingness to reduce production has been chief factor in ability of OPEC to maintain prices in face of oil glut; support Prof Morris A Adelman's proposal that US s...","King Faisal was of world importance because the land he ruled lies over an ocean of oil so vast that Saudi Arabia was and is the largest producer in the Organization of Petroleum Exporting Countries, the cartel which has held a gun over the world economy for a year and a half.",NA,"39","1975-03-26T05:00:00+0000","nyt://article/c691b35f-cf54-5403-8508-902a8c033079",403,"nyt://article/c691b35f-cf54-5403-8508-902a8c033079"
"OPEC meeting in Vienna is canceled on Mar 25 because of assassination of King Faisal (S)","https://www.nytimes.com/1975/03/26/archives/moslem-world-feels-shock-and-loss-over-kings-death.html","OPEC meeting in Vienna is canceled on Mar 25 because of assassination of King Faisal (S)","The Moslem world reacted with shock yesterday to the news of the assassination of Ring Faisal of Saudi Arabia.",NA,"11","1975-03-26T05:00:00+0000","nyt://article/e6fb7ecf-8b31-54a6-a254-df8daec5c256",435,"nyt://article/e6fb7ecf-8b31-54a6-a254-df8daec5c256"
"Columbia Univ Public Systems Mgt Prof E S Savas lr, noting that during current recession NYC govt has imposed near-total hiring freeze, terms policy short-sighted; holds city should continue to recruit promising job applicants even if it means making room for them by releasing unsatisfactory employes; cites example of Depression of '30s, when jobs in city govt were very attractive and city had pick of very able applicants; asserts many of those hired served city 'exceedingly well'","https://www.nytimes.com/1975/03/28/archives/letters-to-the-editor.html","Columbia Univ Public Systems Mgt Prof E S Savas lr, noting that during current recession NYC govt has imposed near-total hiring freeze, terms policy short-sighted; holds city should continue to recruit promising job applicants even if it means mak...","To the Editor:",NA,"26","1975-03-28T05:00:00+0000","nyt://article/4f1f464d-829d-53b1-8a73-bc7644da8863",2108,"nyt://article/4f1f464d-829d-53b1-8a73-bc7644da8863"
"VEBA-Gelsenberg, formed last yr by fusion of VEBA and Gelsenberg groups with 43% Govt participation, seeks to expand operations in Eur at time when most multinatl oil cos weigh retrenching; signed lr of intent with Gulf Oil Corp to explore ways in which they can cooperate in Eur and is thought to have interest in sharing in Gulfs North Sea oil concession and in refinery and petrochem facilities in Rotterdam and elsewhere in Eur; has already bought out Gulfs marginal oil refining and retailing operations in W Ger; assures multinatl oil cos that it has no aggressive intentions but only seeks to be able to compete with them; W Ger Govt does not regard co as its direct arm in oil indus and has no direct say in co's operations other than through representation on bd; Govt participation, however, is believed to give group added prestige in dealing with OPEC countries; non-oil operations noted; managing dir Rudolf von Bennigsen-Foerder comments (M)","https://www.nytimes.com/1975/03/29/archives/vebagelsenberg-looks-for-expansion-in-europe-veba-is-looking-for.html","VEBA-Gelsenberg, formed last yr by fusion of VEBA and Gelsenberg groups with 43% Govt participation, seeks to expand operations in Eur at time when most multinatl oil cos weigh retrenching; signed lr of intent with Gulf Oil Corp to explore ways in...","DUSSELDORF, West Germany—West Germany's new energy giant, VEBA‐Gelsenberg, though not even three months old, is looking for ways to expand its operations in Europe at a time when most multinational oil companies are considering retrenching in the European market.",NA,"43","1975-03-29T05:00:00+0000","nyt://article/2376fe8b-bd20-54cf-9881-e9396e997017",772,"nyt://article/2376fe8b-bd20-54cf-9881-e9396e997017"
"King Faisal's role in rise of oil prices and consequent massive shift of wealth of consuming to producing countries discussed; his warnings to US in '73 that he would use oil weapons and moderating influence he maintained within OPEC noted; cartoon (M)","https://www.nytimes.com/1975/03/30/archives/faisal-he-changed-the-balance-of-power.html","King Faisal's role in rise of oil prices and consequent massive shift of wealth of consuming to producing countries discussed; his warnings to US in '73 that he would use oil weapons and moderating influence he maintained within OPEC noted; cartoo...","In the spring of 1973, King Faisal of Saudi Arabia summoned Frank Jungers, chairman of the Arabian American Oil Company (Aramco) to the palace in Riyadh.",NA,"125","1975-03-30T05:00:00+0000","nyt://article/070a8c96-ed6e-5f7a-a01e-20e993542e92",606,"nyt://article/070a8c96-ed6e-5f7a-a01e-20e993542e92"
"Ed maintains CAB's recent decision, substantially raising trans-Atlantic pkg air fares while substantially reducing domestic fares, is example of agency's 'mystifying jungle' of air fares for foreign and domestic travel","https://www.nytimes.com/1975/03/30/archives/air-fare-mystery.html","Ed maintains CAB's recent decision, substantially raising trans-Atlantic pkg air fares while substantially reducing domestic fares, is example of agency's 'mystifying jungle' of air fares for foreign and domestic travel","Two decisions by the Civil Aeronautics Board on successive days must further mystify the air traveler who looks for rationality and consistency in this field.",NA,"154","1975-03-30T05:00:00+0000","nyt://article/0abbca16-55a5-552c-9dd8-44d6d3f69c23",338,"nyt://article/0abbca16-55a5-552c-9dd8-44d6d3f69c23"
"Julian M Snyder article holding repts of investments in US by Arab oil interests have been grossly exaggerated; says of $60-billion surplus of oil-exporting countries, only about $1-billion went into long-term private investments in US; holds that most current data indicate that rate of Arab investment is actually slowing down (M)","https://www.nytimes.com/1975/03/30/archives/danger-opec-might-not-invest-here.html","Julian M Snyder article holding repts of investments in US by Arab oil interests have been grossly exaggerated; says of $60-billion surplus of oil-exporting countries, only about $1-billion went into long-term private investments in US; holds that...","The concern' about the Arab “financial invasion” of the United States should not be over the possibility that it will take place—but that it will not. Because any takeover story, particularly one involving exotic figures from the Middle East, is a media natural, the movement of Arab money into American stocks and properties has been grossly exaggerated.",NA,"128","1975-03-30T05:00:00+0000","nyt://article/126f3811-75a6-5e58-b297-bb7925f399a6",620,"nyt://article/126f3811-75a6-5e58-b297-bb7925f399a6"
"article by J C Hurewitz on assassination of Saudi King Faisal; says peaceful transfer of power, with Crown Prince Khalid becoming King and Prince Fahd becoming new Crown Prince, astonished many observers; notes traditionally Islamic Saudi system of succession possesses built-in safeguard against abrupt and unconsidered choice; says Khalid, who appears to have recovered from 2 heart attacks and hepatitis, is expected to retain Premiership but assign Foreign Min post to someone else; says new Saudi Govt is expected to continue Faisal's domestic and foreign policies; drawing","https://www.nytimes.com/1975/03/30/archives/saudi-arabia-stability-during-transition.html","article by J C Hurewitz on assassination of Saudi King Faisal; says peaceful transfer of power, with Crown Prince Khalid becoming King and Prince Fahd becoming new Crown Prince, astonished many observers; notes traditionally Islamic Saudi system o...","The assassination of King Faisal, which sent tremors of fear through the West, would hardly have attracted sustained notice a half‐dozen years ago. It is the energy crisis that has thrust to the center of world attention a desert kingdom and its tiny population of little more than four million.",NA,"155","1975-03-30T05:00:00+0000","nyt://article/db7d7985-909b-5def-bf6e-76c749702aff",904,"nyt://article/db7d7985-909b-5def-bf6e-76c749702aff"
"Irving Lerner lr says Mar 20 ed definition of function of CIA falls short of defining limits that must be imposed if US security is not to be subverted by extensive autonomous powers CIA has taken unto itself and secrecy in exercise of those powers; scores involvement of billionaire Howard Hughes with CIA's Project to salvage sunken Soviet submarine","https://www.nytimes.com/1975/03/31/archives/letters-to-the-editor.html","Irving Lerner lr says Mar 20 ed definition of function of CIA falls short of defining limits that must be imposed if US security is not to be subverted by extensive autonomous powers CIA has taken unto itself and secrecy in exercise of those power...","To the Editor:",NA,"30","1975-03-31T05:00:00+0000","nyt://article/fbf52087-2b2c-56ac-8133-50feb22c6feb",2155,"nyt://article/fbf52087-2b2c-56ac-8133-50feb22c6feb"
"Arthur A Feder lr laments decline of volunteer efforts to collect wastepaper, aluminum and other scrap for recycling; urges repeal of percentage depletion allowance and special capital-gains benefits that give new materials competitive edge","https://www.nytimes.com/1975/04/02/archives/letters-to-the-editor.html","Arthur A Feder lr laments decline of volunteer efforts to collect wastepaper, aluminum and other scrap for recycling; urges repeal of percentage depletion allowance and special capital-gains benefits that give new materials competitive edge","To the Editor:",NA,"38","1975-04-02T05:00:00+0000","nyt://article/04fd056b-e5bd-5cde-b2c9-b6424483df3b",2212,"nyt://article/04fd056b-e5bd-5cde-b2c9-b6424483df3b"
"Leonard Silk int with Chancellor Bruno Kreisky, in Austria, in which Kreisky expresses concern over pol shift to right in Eur resulting in part from world-wide high inflation and unemployment; he expresses belief that right-wing reaction could aggravate and prolong econ stagnation in Eur and cause worsening of unemployment; suggests reactionary ideologies in Eur feed on unemployment; says Eur is entering phase where structual change is necessary to create conditions for econ growth; Austrian Finance Min Hannes Androsch and Kreisky say Eur must reorient thrust of its trade policies toward developing countries; urges greater cooperation between indus countries, OPEC countries and oil-poor countries; Kreisky efforts to promote trade balance noted; Kreisky por (L)","https://www.nytimes.com/1975/04/02/archives/wary-of-shift-to-right-in-austria-home-of-opec-the-worry-is.html","Leonard Silk int with Chancellor Bruno Kreisky, in Austria, in which Kreisky expresses concern over pol shift to right in Eur resulting in part from world-wide high inflation and unemployment; he expresses belief that right-wing reaction could agg...","VIENNA, April 1—Chancellor Bruno Kreisky of Austria, the leader of his country's Socialist Party, is worried about a political shift to the right in Western Europe, one resulting from alarm over Portugal's Communist ‐ dominated Government and over the worldwide combination of high inflation and unemployment.",NA,"55","1975-04-02T05:00:00+0000","nyt://article/13b1a4cd-6e78-5939-9ff7-fb2aa809233f",959,"nyt://article/13b1a4cd-6e78-5939-9ff7-fb2aa809233f"
"OPEC Econ Comm opens talks on Apr 1 on protection of their revenue by severing oil's traditional link with dollar, Vienna; plan pegs future oil prices to IMF's SDRs instead of dollar, move already adopted by Iran, Saudi Arabia and Kuwait (S)","https://www.nytimes.com/1975/04/02/archives/opec-weighs-switch-to-sdr-for-prices.html","OPEC Econ Comm opens talks on Apr 1 on protection of their revenue by severing oil's traditional link with dollar, Vienna; plan pegs future oil prices to IMF's SDRs instead of dollar, move already adopted by Iran, Saudi Arabia and Kuwait (S)","VIENNA, April 1 (UPI)—Economic experts from the world's major oil ‐ exporting nations opened talks today on ways to protect their revenue by severing oil's traditional link with the dollar.",NA,"57","1975-04-02T05:00:00+0000","nyt://article/7bbbf21b-4e01-5517-836f-5d5f0f10b23a",216,"nyt://article/7bbbf21b-4e01-5517-836f-5d5f0f10b23a"
"dollar closes lower on Eur money mkts on Apr 1 as Swiss Govt moves to protect its currency against speculation and OPEC econ experts meet in Vienna to discuss protection of oil revenues against reverses in dollar's value; price of gold closes at $177.50 an ounce in London and $177.25 in Zurich; dollar's rate against Swiss, West Ger, French, Ital and Japanese currencies noted (S)","https://www.nytimes.com/1975/04/02/archives/dollar-shows-drop-on-europe-markets-gold-up-in-london.html","dollar closes lower on Eur money mkts on Apr 1 as Swiss Govt moves to protect its currency against speculation and OPEC econ experts meet in Vienna to discuss protection of oil revenues against reverses in dollar's value; price of gold closes at $...","BRUSSELS, April 1 (UPI)—The dollar closed lower on European money markets today, as the Swiss Government moved to protect its currency against speculation and as economic experts of the Organization of Petroleum Exporting Countries met in Vienna to discuss how to protect oil revenues against reverses in the dollar's value.",NA,"57","1975-04-02T05:00:00+0000","nyt://article/ce16a0b5-1a8d-56d9-a4ac-8a57db93dc44",246,"nyt://article/ce16a0b5-1a8d-56d9-a4ac-8a57db93dc44"
"OPEC econ comm weighs production quotas to support prices in face of decline in demand, Apr 2 meeting, Vienna; recent estimates put OPEC production at end of '74 at 29.1-million bbls a day, compared with 32.8-million bbls a day recorded in Sept '73; link of oil prices to dollar is also discussed (S)","https://www.nytimes.com/1975/04/03/archives/opec-weighs-quota-on-oil-production-despite-demand-dip.html","OPEC econ comm weighs production quotas to support prices in face of decline in demand, Apr 2 meeting, Vienna; recent estimates put OPEC production at end of '74 at 29.1-million bbls a day, compared with 32.8-million bbls a day recorded in Sept '7...","VIENNA, April 2 (UPI)—Economic experts of the Organization of Petroleum Exporting Countries discussed today the possibility of setting production quotas to keep prices up despite decreased demand, OPEC sources reported.",NA,"53","1975-04-03T05:00:00+0000","nyt://article/4a05f93c-c191-52a6-923b-be4e5b9d37ee",200,"nyt://article/4a05f93c-c191-52a6-923b-be4e5b9d37ee"
"Iron ore producing countries at 2-day session in Geneva on Apr 2 agree to establish Assn of Iron Ore Exporting Countries with absence of any commitment to attempt to set prices or otherwise influence world mkts (S)","https://www.nytimes.com/1975/04/03/archives/11-ironore-producers-form-association-11-ironore-producers-form.html","Iron ore producing countries at 2-day session in Geneva on Apr 2 agree to establish Assn of Iron Ore Exporting Countries with absence of any commitment to attempt to set prices or otherwise influence world mkts (S)","GENEVA, April 2—Exporters of iron ore — both developing countries and industrialized nations — agreed today to establish an association free of cartel‐like arrangements.",NA,"53","1975-04-03T05:00:00+0000","nyt://article/8ec743fb-02f1-5d8d-8f60-8c1a6381525f",716,"nyt://article/8ec743fb-02f1-5d8d-8f60-8c1a6381525f"
"Internatl bankers rept Indonesia, Ecuador, Venezuela and Abu Dhabi, are seeking money abroad; Indonesian Govt-owned petroleum agency Pertamina began to lag in paying bills and has now apptd S G Warburgh & Co Ltd, Lazard Freres & Co and Kuhn, Loeb & Co as financial advisers; Natl Bank of Indonesia has assumed responsibility for all Pertamina loans falling due within 12 mos and has ordered agency to suspend further short-term borrowing; Ecuador is reptdly borrowing $50- to $60-million for 7 yrs because oil revenues have become tied up in medium and long-term deposits; Abu Dhabi, faced with declining oil revenues and rising expenditures, has already borrowed $120-million through group led by Morgan Grenfell and has borrowed money directly from Saudi Arabia; Algeria and Iran may also enter borrowing mkt; current OPEC output is estimated at 25-million bbls a day, down from 30-million bbls a day last yr, with Saudi Arabian production down from 9-million to under 6-million bbls a day; Iran is reptdly offering 90-day credit terms on oil purchases, move that effectively lowers price to $8.50 a bbl from going price of $10.56 a bbl; Morgan Guaranty Trust Co says decline in oil prices from late '74 is probably not much more than 1-2%; major oil cos add to pressures on OPEC by running down current high levels of oil stocks: fear further price weakness will force them to take losses on stockpiled oil (M)","https://www.nytimes.com/1975/04/03/archives/4-opec-members-now-borrowing-despite-vast-income-from-oil-loans-are.html","Internatl bankers rept Indonesia, Ecuador, Venezuela and Abu Dhabi, are seeking money abroad; Indonesian Govt-owned petroleum agency Pertamina began to lag in paying bills and has now apptd S G Warburgh & Co Ltd, Lazard Freres & Co and Kuhn, Loeb ...","PARIS, April 2 — Although vast amounts of money are flowing to the oil‐exporting countries, some — because of their own pressures—are now becoming important borrowers of funds, international bankers reported today.",NA,"53","1975-04-03T05:00:00+0000","nyt://article/94520e3a-a7d2-557b-a5fa-7b2cf759277d",1032,"nyt://article/94520e3a-a7d2-557b-a5fa-7b2cf759277d"
"OPEC econ experts reptdly recommend dollar no longer be used as basis for calculating petroleum prices; agree that prices be expressed in terms of number of different currencies, in order to protect their revenues against exch fluctuations; propose prices be set either in IMF SDRs or in cither of 2 other 'currency cocktails' (S)","https://www.nytimes.com/1975/04/04/archives/opec-favors-end-of-dollar-for-oil.html","OPEC econ experts reptdly recommend dollar no longer be used as basis for calculating petroleum prices; agree that prices be expressed in terms of number of different currencies, in order to protect their revenues against exch fluctuations; propos...","VIENNA, April 3 (Reuters)—Economic experts from oil‐exporting countries today decided to recommend that the dollar no longer be used as the basis for calculating petroleum prices, informed sources said here.",NA,"50","1975-04-04T05:00:00+0000","nyt://article/836b06fc-4ef5-52d8-92e9-fa6adda9ef08",92,"nyt://article/836b06fc-4ef5-52d8-92e9-fa6adda9ef08"
"Ford Adm officials, aware of strong Cong opposition to any floor price for imported oil, weigh exceptions that would allow substantial but ltd vol of oil enter US below floor price; consider exception for oil from countries that give long-term supply commitments and for first 5-million bbls a day of imports; do not expect preliminary meeting in Paris between consumers and producers to fix date for full conf; are prepared to discuss econ issues other than oil but only as secondary aspect of conf; believe conf, by relieving sense of producer-consumer antagonism, will weaken OPEC solidarity; see prices further undermined by long-term contracts; officials differ on whether price floor should be same for all member of Internatl Energy Agency (M)","https://www.nytimes.com/1975/04/04/archives/policy-weighed-on-imported-oil-administrations-planners-favor-some.html","Ford Adm officials, aware of strong Cong opposition to any floor price for imported oil, weigh exceptions that would allow substantial but ltd vol of oil enter US below floor price; consider exception for oil from countries that give long-term sup...","WASHINGTON, April 3—Aware of strong Congressional opposition to any floor price for imported oil, some Administration energy planners are expressing interest in exceptions that would let a substantial but limited volume of oil enter the United States below the floor price.",NA,"43","1975-04-04T05:00:00+0000","nyt://article/eefcb3f0-9f39-5f90-a6a6-9a8eb381d80f",619,"nyt://article/eefcb3f0-9f39-5f90-a6a6-9a8eb381d80f"
"Op-Ed article by Felix G Rohaytyn on foreign investments in US notes projection by US Treas Dept that members of OPEC will have some $250-billion to invest in next 5 yrs; World Bank puts figure at $500-billion; stresses difference between US corp being controlled by foreign corp and being controlled by foreign govt; sees need for mechanism whereby US can: establish identity of foreign investor, review whether investment is in natl interest, and monitor investment to assure it conforms with US laws and natl interest; urges creation of foreign investment rev bd to go over all proposed investments aggregating over 20% of securities of any corp with assets in excess of $10-million; suggests giving bd power to direct cts to 'sterilize' investment if investor's behavior becomes inimical to US laws or interests; urges considering formation, of US Govt inst that could invest in major US corps in temporary difficulties","https://www.nytimes.com/1975/04/06/archives/getting-foreign-cash.html","Op-Ed article by Felix G Rohaytyn on foreign investments in US notes projection by US Treas Dept that members of OPEC will have some $250-billion to invest in next 5 yrs; World Bank puts figure at $500-billion; stresses difference between US corp ...","The question of possible limitations on foreign investment in the United States has been under discussion in the Congress and in the press. It has, so far, been highlighted by denunciations of the Arab boycott of Israel on the one hand by the B'nai B'rith AntiDefamation League, and on the other by equally fervent appeals by representatives of the New York Stock Exchange for free flows of capital.",NA,"207","1975-04-06T05:00:00+0000","nyt://article/6a381bc3-5bd1-5c15-905d-27477158e7ef",1334,"nyt://article/6a381bc3-5bd1-5c15-905d-27477158e7ef"
"conflicting interests within oil-producing and oil-consuming blocs discussed on eve of preliminary energy conf in Paris; division among producers results from varying needs of each country for revenue to fuel econ development and question of how production cutbacks due to drop in oil demand are to be distributed among OPEC members; division among consumers arises chiefly from their different potential for energy development and reluctance of Eur and Japan to adopt floor price for oil that they feel would subsidize US energy development; cartoon (M)","https://www.nytimes.com/1975/04/06/archives/success-for-either-side-depends-on-a-show-of-unity-producers.html","conflicting interests within oil-producing and oil-consuming blocs discussed on eve of preliminary energy conf in Paris; division among producers results from varying needs of each country for revenue to fuel econ development and question of how p...","PARIS — The Organization of Petroleum Exporting Countries was founded in 1960, but only within the last two years has it achieved its two main goals: to increase petroleum prices and to take control of production away from the major oil companies.",NA,"190","1975-04-06T05:00:00+0000","nyt://article/6b14e460-aaf9-5157-9678-ec5181f6dc40",920,"nyt://article/6b14e460-aaf9-5157-9678-ec5181f6dc40"
"reprs of OPEC end 6-day meeting in Vienna to work out their negotiating position for Paris meeting; declaration adopted by OPEC during Algiers meeting revd (M)","https://www.nytimes.com/1975/04/07/archives/opec-maps-its-paris-goals-new-chief-sets-a-conciliatory-approach.html","reprs of OPEC end 6-day meeting in Vienna to work out their negotiating position for Paris meeting; declaration adopted by OPEC during Algiers meeting revd (M)","LONDON, April 6—Representatives of the 13 members of the Organization of Petroleum Exporting Countries today finished a six‐day meeting in Vienna to work out their negotiating position for tomorrow's meeting in Paris with the oil‐importing countries, both rich and poor.",NA,"49","1975-04-07T05:00:00+0000","nyt://article/55e68516-96c8-53f2-95bf-32f94066a7dc",1379,"nyt://article/55e68516-96c8-53f2-95bf-32f94066a7dc"
"oil producer and consumer nations begin preliminary talks on Apr 7 in Paris; various negotiating positions noted (L)","https://www.nytimes.com/1975/04/08/archives/spirit-of-conciliation-cited-as-paris-oil-talks-begin-tone.html","oil producer and consumer nations begin preliminary talks on Apr 7 in Paris; various negotiating positions noted (L)","PARIS, April 7—Oil producer and consumer nations began preliminary talks today to deal With world economic problems in what delegates described as a spirit of conciliation. However, difficult issues on procedure as well as substance remained to be resolved.",NA,"49","1975-04-08T05:00:00+0000","nyt://article/27c609d1-00e8-5940-971d-0be1f2b68ee7",1068,"nyt://article/27c609d1-00e8-5940-971d-0be1f2b68ee7"
"Treas Sec Simon, in Paris at conf of finance mins of non-Communist indus nations, says he sees 'patches of blue in gray sky' of Amer econ, citing halving of inflation rate among other factors (S)","https://www.nytimes.com/1975/04/10/archives/worst-of-recession-over-finance-ministers-agree.html","Treas Sec Simon, in Paris at conf of finance mins of non-Communist indus nations, says he sees 'patches of blue in gray sky' of Amer econ, citing halving of inflation rate among other factors (S)","PARIS, April 9—The worst of the world's recession is over and no further measures of stimulation are necessary to get an economic recovery under way, finance ministers from major non‐Communist industrial nations agreed today.",NA,"81","1975-04-10T05:00:00+0000","nyt://article/073a45aa-7aca-56c4-90b4-bef426096984",865,"nyt://article/073a45aa-7aca-56c4-90b4-bef426096984"
"Prof Bernard I Murstein lr disputes Proxmire","https://www.nytimes.com/1975/04/10/archives/letters-to-the-editor.html","Prof Bernard I Murstein lr disputes Proxmire","To the Editor:",NA,"38","1975-04-10T05:00:00+0000","nyt://article/3cfeafc6-ed1c-538a-8ab7-bd485d3e9de7",2159,"nyt://article/3cfeafc6-ed1c-538a-8ab7-bd485d3e9de7"
