"abstract","web_url","snippet","lead_paragraph","print_section","print_page","pub_date","_id","word_count","uri"
"OPEC sends energy markets on roller coaster, saying it is considering cutting output as some of group's members indicate that they are becoming increasingly nervous about slumping prices; oil ministers may hold special meeting in coming weeks to endorse lower output levels; New York contract rises as much as 2.6 percent, to $60.97 per barrel, before falling 7 cents, to $59.34, and then settling at $60.03 per barrel, up about 1 percent for day; photo (M)","https://www.nytimes.com/2006/10/06/business/from-opec-conflicting-talk-of-output-cut.html","OPEC sends energy markets on roller coaster, saying it is considering cutting output as some of group's members indicate that they are becoming increasingly nervous about slumping prices; oil ministers may hold special meeting in coming weeks to e...","Correction Appended","C","10","2006-10-06T05:00:00+0000","nyt://article/d9708277-c7d6-559f-b7db-bde258352e24",746,"nyt://article/d9708277-c7d6-559f-b7db-bde258352e24"
"Correction on Oct 6 article about oil markets and decline in prices; Organization of Petroleum Exporting Countries is considering emergency meeting to discuss possible cut in oil production","https://www.nytimes.com/2006/10/07/nyregion/pageoneplus/corrections-946621.html","Correction on Oct 6 article about oil markets and decline in prices; Organization of Petroleum Exporting Countries is considering emergency meeting to discuss possible cut in oil production","Because of an editing error, an article in Business Day yesterday about the oil markets and a decline in prices misstated the name of the organization considering an emergency meeting to discuss a possible cut in oil production. It is the Organization of the Petroleum Exporting Countries, not the Organization of the Oil Producing Countries.","A","2","2006-10-07T05:00:00+0000","nyt://article/c87731e6-b338-558e-b8b8-64be86a097a5",55,"nyt://article/c87731e6-b338-558e-b8b8-64be86a097a5"
"Six OPEC members, including Saudi Arabia, have cut oil output by a total of a million barrels a day in an effort to revive oil prices, which have fallen by about one-quarter in recent months, a spokesman for the group said Sunday.","https://www.nytimes.com/2006/10/08/business/worldbusiness/08iht-opec.3068707.html","","Six OPEC members, including Saudi Arabia, have cut oil output by a total of a million barrels a day in an effort to revive oil prices, which have fallen by about one-quarter in recent months, a spokesman for the group said Sunday.",NA,NA,"2006-10-08T05:00:00+0000","nyt://article/1461cd42-6bf1-5288-bae8-844e5e70ee86",427,"nyt://article/1461cd42-6bf1-5288-bae8-844e5e70ee86"
"NEW YORK — A consensus among OPEC members grew over the weekend that the oil cartel should cut its production to stem the recent price decline, but the group's members have yet to agree on how to share the reduced output between themselves.","https://www.nytimes.com/2006/10/08/business/worldbusiness/08iht-opec.3072698.html","","NEW YORK — A consensus among OPEC members grew over the weekend that the oil cartel should cut its production to stem the recent price decline, but the group's members have yet to agree on how to share the reduced output between themselves.",NA,NA,"2006-10-08T05:00:00+0000","nyt://article/b91fd649-0905-58df-9811-a4f32a205cbc",430,"nyt://article/b91fd649-0905-58df-9811-a4f32a205cbc"
"A consensus began to form among OPEC members over the weekend that the group should cut oil production to help stem recent declines in the price of oil.","https://www.nytimes.com/2006/10/09/business/09opec.html","A consensus began to form among OPEC members over the weekend that the group should cut oil production to help stem recent declines in the price of oil.","A consensus among OPEC members began to form over the weekend about cuts in oil production to help stem the recent decline in price, but the group’s members have not yet agreed on how to share the reduced output.","C","2","2006-10-09T04:00:00+0000","nyt://article/12c4bca1-5557-5f34-aebb-b06319944217",488,"nyt://article/12c4bca1-5557-5f34-aebb-b06319944217"
"A consensus among OPEC members began to form over the weekend about cuts in oil production to help stem the recent decline in price.","https://www.nytimes.com/2006/10/09/business/09opeccnd.html","A consensus among OPEC members began to form over the weekend about cuts in oil production to help stem the recent decline in price.","A consensus among OPEC members began to form over the weekend about cuts in oil production to help stem the recent decline in price, but the group’s members have not yet agreed on how to share the reduced output.","C",NA,"2006-10-09T04:00:00+0000","nyt://article/ba9b354e-afac-55bd-99f4-35b1ccd40581",488,"nyt://article/ba9b354e-afac-55bd-99f4-35b1ccd40581"
"A consensus among OPEC members began to form over the weekend about cuts in oil production to help stem the recent decline in price, but the group's members have not yet agreed on how to share the reduced output.     While more of OPEC's members have lined up behind a proposal to pare the group's formal ceiling by one million barrels a day, significant hurdles remain before the cuts can be put in place. It would be the first time OPEC had cut its quotas in two years.  ","https://www.nytimes.com/2006/10/09/business/as-price-slips-opec-moves-toward-cutting-output.html","A consensus among OPEC members began to form over the weekend about cuts in oil production to help stem the recent decline in price, but the group's members have not yet agreed on how to share the reduced output.     While more of OPEC's members h...","A consensus among OPEC members began to form over the weekend about cuts in oil production to help stem the recent decline in price, but the group's members have not yet agreed on how to share the reduced output.","C","2","2006-10-09T05:00:00+0000","nyt://article/1b5306ef-be1a-5036-86c6-36e739bd5752",487,"nyt://article/1b5306ef-be1a-5036-86c6-36e739bd5752"
" INTERNATIONAL A3-9    North Korea Announces Test of Nuclear Weapon  North Korea said that it had set off its first nuclear test -- just two days after the country was warned by the United Nations Security Council that the action could lead to severe consequences. American officials cautioned that they had not yet received any confirmation that the test had occurred.  A1    The North Korea nuclear test amounted to a major failure for China, which mounted one of its most extensive diplomatic efforts in years to find a negotiated solution to the North Korean nuclear crisis. The Chinese expressed their anger in unusually strong terms, saying the test was ''flagrant and brazen.''  A6    Tsunami Project Stalled  Construction of a road in Banda Aceh, Indonesia, meant as a good-will gesture from the American people to the survivors of the 2004 tsunami, has met with difficulty. Because of long negotiations to acquire right of way through residential and farm land, and through several hundred graves of religious significance, the project has not even started.  A8    Hints at Need for Iraq Change  James A. Baker III, the Republican co-chairman of a panel reassessing Iraq strategy for President Bush, said he expected that the panel would depart from Mr. Bush's repeated calls to ''stay the course,'' and he strongly suggested that the White House enter direct talks with countries it has so far kept at arms length, including Iran and Syria.  A1    American and Iraqi troops fought a fierce battle with militants in the city of Diwaniya, a stronghold of militia members loyal to radical Shiite cleric Moktada al-Sadr, the American military said. The skirmish was the third serious clash between American or Iraqi soldiers against members of the Mahdi Army in Diwaniya in less than two months.  A8    Japan and China Mend Fences  China and Japan said they had made progress addressing their historical animosities and territorial differences as Shinzo Abe, the new Japanese prime minister, made his first trip to mend ties with Asian neighbors. President Hu Jintao of China, left, called Mr. Abe's visit a turning point for two Asian powers whose relations had sharply declined.  A3    Iran Opposition Cleric Seized  Ayatollah Mohammad Kazemeni Boroujerdi, a senior cleric who opposes clerical rule of Iran, was arrested after clashes with Iranian police officers, news agencies reported. The reports quoted officials as saying that some of the cleric's supporters were armed with knives and daggers and that the police used tear gas to disperse them.  A3    Transponder Not Recalled  The electronic device for broadcasting a plane's identity and altitude carried by the business jet that apparently collided with a Boeing 737 over the Amazon was not one of the potentially faulty ones ordered repaired by American safety officials, the manufacturer said.  A9    NATIONAL A10-15    Religious Employers Enjoy Legal Shield From Lawsuits  Legislators, judges and regulators have carved out or preserved safe havens that shield religious employers of all faiths from most employee lawsuits, from laws protecting pensions and providing unemployment benefits, and from laws that give employees the right to form unions to negotiate with their employers.  A1    Virginia Republicans Resolute  In dozens of interviews in southeastern Virginia, a swing state in tight races for the House and Senate, many conservative Christians said that rather than discourage them from going to the polls, the scandal surrounding Representative Mark Foley only reinforced their reasons to vote for their Republican incumbents.  A1    For all the contradictions and inconsistencies in the tale of Mark Foley, the investigation into how Republicans handled concerns about his conduct may hinge on what transpired in a private meeting that was convened in his office last year.  A12    Races Hinge on Local Economy  Michigan's political races for governor and the Senate are hinging nearly entirely on the struggling economy and the question of who is to blame for it. And in other Rust Belt states, including Ohio, Indiana and Pennsylvania, economic worries are playing a similar role, if a far more subtle one.  A10    Lawyer's Book Causes Trouble  Joyce Dudley, a deputy district attorney in Santa Barbara, published a crime novel. The novel concerns a rape case with echoes of a real one. An appeals court in Ventura, Calif., ruled that Ms. Dudley's novel had crossed an ethical line, and removed her from the case.  A10    Fight Over National Park Hunt  Representative Duncan Hunter, Republican of California, is fighting to preserve an agreement by the National Park Service to close 45,000 acres of parkland on Santa Rosa Island, Calif., to the public for hunting, August through December.  A15    Lettuce Recalled for E. Coli  Less than a week after the Food and Drug Administration lifted its warning on fresh spinach grown in the Salinas Valley, a popular brand of lettuce grown there was recalled over concerns about E. coli contamination. The lettuce does not appear to have caused any illnesses, the president of the grower said.  A10    Senator's Finances Questioned  For the past five years, Senator George Allen, Republican of Virginia, has failed to tell Congress about stock options he received for his work as a director of a high-tech company. Congressional rules require senators to disclose all deferred compensation, like stock options.  A13    NEW YORK/REGION B1-8    Despite Criticism at Home, Giuliani Retains Support  Rudolph W. Giuliani, former mayor of New York, is scheduled to make his first public appearance in two years in New Hampshire. Yet as Mr. Giuliani traverses the country, polls show he has emerged as a leading candidate for the Republican presidential primaries -- largely because of how he guided a wounded city in the weeks after 9/11.  B1    Cluster of Sex Offenders  A house where four sex offenders lived together as roommates has caused an uproar in Suffolk County, where one Suffolk County lawmaker has called for legislation to prevent groups of registered sex offenders from living together.  B1    A Mall of Knockoffs  In the last two years, the city has seized close to $50 million in counterfeit goods from the city's top haven for knockoff and phony goods, and shut down 15 buildings that it claimed were once occupied almost entirely by counterfeiters, but thousands of people still pack the area on weekends.  B1    SPORTSMONDAY D1-10    Steinbrenner Silent on Torre  George Steinbrenner, the Yankees' principal owner, is fuming over the team's first-round elimination by the Detroit Tigers. He issued a blistering statement through his publicist but took no action on Joe Torre, his manager for the last 11 seasons.  D1    Ugly Finish at Talladega  Brian Vickers won the UAW-Ford 500 at Talladega Superspeedway, after pushing his teammate Jimmie Johnson's car into Dale Earnhardt Jr., on the backstretch of the last lap.  D9    ARTS E1-10    Unlikely Success at Book Fair  A book by the American author Jonathan Littell, ''Les Bienveillantes,'' has taken the Frankfurt fair, the world's largest booksellers' convention, by storm. Written in French, the novel features an unrepentant Nazi SS officer as the hero and could command $1 million, publishers say.  E1    OBITUARIES B9    David G. Salten  An innovative and influential educator who devised a desegregation plan for the New Rochelle, N.Y., school system and, as an expert witness in 1958, urged the immediate opening of the newly integrated schools in Little Rock, Ark., he was 93.  B9    BUSINESS DAY C1-12    Restructuring Airbus  Discussions over who would ultimately make decisions regarding the restructuring at Airbus continued over the weekend, and executives close to the talks said that the chief executive, M. Christian Streiff, could resign if he does not secure the autonomy that he wants.  C1    New Season on Network TV  The new network television season has three new shows that are giving early signs of being winners: ''Heroes'' on NBC, ''Jericho'' on CBS and ''Ugly Betty'' on ABC. But on the down side, several new shows have already been dropped.  C1    OPEC May Cut Production  A consensus among OPEC members began to form about cuts in oil production to help stem the decline in price, but the group's members have not yet agreed on how to share the reduced output.  C2    Business Digest C2    EDITORIAL A16-17    Editorials: Protecting a freedom to insult; the White House and Mr. Abramoff; looking over the wall.    Columns: Bob Herbert, Paul Krugman.    Bridge E8  Crossword E4  Metro Diary B2  TV Listings E9  Weather D4","https://www.nytimes.com/2006/10/09/nyregion/news-summary.html","INTERNATIONAL A3-9    North Korea Announces Test of Nuclear Weapon  North Korea said that it had set off its first nuclear test -- just two days after the country was warned by the United Nations Security Council that the action could lead to seve...","INTERNATIONAL A3-9","A","2","2006-10-09T05:00:00+0000","nyt://article/a5a85978-e5fa-5d0c-80f4-c4eebb8485ce",1403,"nyt://article/a5a85978-e5fa-5d0c-80f4-c4eebb8485ce"
" THE NEW TV SEASON -- Three weeks into the new network television season, three new shows are giving early signs of being winners: ''Heroes'' on NBC, ''Jericho'' on CBS and ''Ugly Betty'' on ABC. And some scheduling moves have worked brilliantly, like ABC's shift of ''Grey's Anatomy,'' now television's hottest show'' to Thursday night. But on the down side for the networks, several new shows have already been dropped from schedules and many new series have wasted huge audiences from the hit shows that preceded them. [Page C1.]    A WARNING FOR STUDIOS -- Warner's recent tumble in the studio rankings is a cautionary tale for Hollywood. As the studios begin to shrink their slates and make fewer movies, they are increasing their reliance on the big, expensive extravaganzas. Sometimes they succeed, as ''Batman Begins'' and the ''Harry Potter'' movies have for Warner. But the lackluster results for Warner's blockbusters this summer show that the large tentpole features are not sure things, after all. And when they fail, they put more pressure on smaller films to open big. [C1.]    GUIDING NEW CONSUMERS -- Marketers of all sorts are being urged to give up the steering wheel to a new breed of consumers who want more control over the ways products are peddled to them. Exhortations to bring consumers into the tent dominated an advertising industry conference. Stuart Elliott, Advertising. [C8.]    CONNECTING FAMILIES -- Genealogy sites have long helped their customers reconnect with long-dead ancestors. Now, in keeping with the social networking trend, some sites are trying to connect the living as well. Tim Sullivan, MyFamily's chief executive, left, said that changes at Ancestry.com, had spurred interaction between close and distant relatives by letting them more freely share information about their forebears and post old photos. Bob Tedeschi. E-Commerce Report. [C9.]    A SHIFT AT MICROSOFT -- At Microsoft, the effort to overhaul the Windows operating system was meant to offer a transformation to a new software foundation. But several ambitious initiatives failed to materialize in time, and the project started over from scratch three years ago. The result is more an evolutionary shift, focusing on visual modernization and ease of use. Still, the company is within a month of completing work on new versions of both Windows and Office. [C1.]    OPEC PRODUCTION CUTS -- A consensus among OPEC members began to form over the weekend about cuts in oil production to help stem the recent decline in price, but members have not yet agreed on how to share the reduced output. [C2.]    BROADER DIRECTORY SEARCHES -- Tellme Networks and Cingular Wireless are planning an enhanced 411 information service that will use Tellme's voice recognition technology to begin offering some Internet-style searches in addition to telephone directory information. The new Cingular service will permit subscribers to ask questions for a broader set of queries than traditional directory lookup. Information can be delivered as text-to-speech or as a simple text message delivered to the cellphone. [C8.]    NEW BOOK, LOST JOB -- On Tuesday, Joe Maguire, one of two editors in charge of markets coverage at Reuters, handed his bosses the galleys of his new book, ''Brainless: The Lies and Lunacy of Ann Coulter.'' On Wednesday, Mr. Maguire discovered he would have plenty of free time to promote his book, which comes out this week. Neither side in this dispute would say that he was fired. ''There was a difference of opinion about the approval I received to write this book,'' Mr. Maguire said. [C6.]    QUESTIONS ABOUT POLICY MEETING -- In his new book, ''State of Denial,'' Bob Woodward revealed the presence of journalists, including Fareed Zakaria, the editor of Newsweek International, left, at an otherwise secret meeting Nov. 29, 2001 to discuss Afghanistan and the Middle East in the aftermath of 9/11. The meeting, which included policy makers, Middle East experts and members of influential policy research organizations, was convened by Paul D. Wolfowitz, then the deputy secretary of defense, in an effort to produce a report for President Bush and his cabinet outlining a strategy for the region. Media Talk. [C6.]    TROUBLES AT AIRBUS -- Discussions over who will ultimately make decisions regarding the revamping at Airbus continued over the weekend, and executives close to the talks said Sunday that the chief executive, Christian Streiff, could resign as early as Monday if he did not secure the autonomy that he wanted. [C1.]    SALE OF BANK STAKE -- Istithmar PJSC, an investment company owned by Dubai's ruling Maktoum family, has acquired a stake of about $1 billion in the London bank Standard Chartered as it seeks to diversify income beyond oil in the United Arab Emirates. [C8.]","https://www.nytimes.com/2006/10/09/business/today-in-business.html","THE NEW TV SEASON -- Three weeks into the new network television season, three new shows are giving early signs of being winners: ''Heroes'' on NBC, ''Jericho'' on CBS and ''Ugly Betty'' on ABC. And some scheduling moves have worked brilliantly, l...","THE NEW TV SEASON -- Three weeks into the new network television season, three new shows are giving early signs of being winners: ""Heroes"" on NBC, ""Jericho"" on CBS and ""Ugly Betty"" on ABC. And some scheduling moves have worked brilliantly, like ABC's shift of ""Grey's Anatomy,"" now television's hottest show"" to Thursday night. But on the down side for the networks, several new shows have already been dropped from schedules and many new series have wasted huge audiences from the hit shows that preceded them. [Page C1.]","C","2","2006-10-09T05:00:00+0000","nyt://article/b3ac176f-47bf-5ed6-91a0-8fa3a06dd15d",785,"nyt://article/b3ac176f-47bf-5ed6-91a0-8fa3a06dd15d"
"Stocks extended a two-week rally as takeover speculation helped overcome concern about slowing earnings growth and higher oil prices.","https://www.nytimes.com/2006/10/10/business/10stox.html","Stocks extended a two-week rally as takeover speculation helped overcome concern about slowing earnings growth and higher oil prices.","Stocks extended a two-week rally yesterday as takeover speculation helped overcome concern about slowing earnings growth, higher oil prices and a nuclear test by North Korea.","C","11","2006-10-10T04:00:00+0000","nyt://article/e68e5503-7a9c-572a-9c8d-dd74c8859470",528,"nyt://article/e68e5503-7a9c-572a-9c8d-dd74c8859470"
"Rusal will merge with smaller rival Sual to create world's largest aluminum maker valued at estimated $25 billion to $30 billion; will produce 4 million tons of aluminum annually; continues pattern in Russian industry of uniting companies separated in breakup of Soviet Union; photo (M)","https://www.nytimes.com/2006/10/10/business/rally-lives-on-as-talk-of-takeovers-offsets-worries.html","Rusal will merge with smaller rival Sual to create world's largest aluminum maker valued at estimated $25 billion to $30 billion; will produce 4 million tons of aluminum annually; continues pattern in Russian industry of uniting companies separate...","Stocks extended a two-week rally yesterday as takeover speculation helped overcome concern about slowing earnings growth, higher oil prices and a nuclear test by North Korea.","C","11","2006-10-10T05:00:00+0000","nyt://article/661e8641-63dd-5b55-8fea-6cf4879e6e9e",518,"nyt://article/661e8641-63dd-5b55-8fea-6cf4879e6e9e"
"The members of OPEC are still negotiating over how the cut will be divided among them.","https://www.nytimes.com/2006/10/11/business/12opeccnd.html","The members of OPEC are still negotiating over how the cut will be divided among them.","After a week of informal talks, the president of OPEC, Edmund Daukoru, said today that the oil cartel had agreed to trim production by 1 million barrels a day, although the group’s members are still negotiating over how the cut will be divided among them.",NA,NA,"2006-10-11T04:00:00+0000","nyt://article/1de51cb2-100b-5ed3-8d3e-d5d54115e538",1205,"nyt://article/1de51cb2-100b-5ed3-8d3e-d5d54115e538"
"OPEC ministers have been debating for nearly a week how to put a brake on falling oil prices, which have dropped nearly 25 percent since their high in mid-July.","https://www.nytimes.com/2006/10/11/business/worldbusiness/11oil.html","OPEC ministers have been debating for nearly a week how to put a brake on falling oil prices, which have dropped nearly 25 percent since their high in mid-July.","Once again, OPEC is finding that it is much easier to agree when prices rise than when they fall.","C","1","2006-10-11T04:00:00+0000","nyt://article/c02b85ac-5d06-5ee7-84d3-c5ff8ffff17e",1072,"nyt://article/c02b85ac-5d06-5ee7-84d3-c5ff8ffff17e"
"OPEC ministers are debating how to put brake on falling oil prices, which have dropped nearly 25 percent since their high in mid-July; OPEC's 11 members have found it hard to agree on how quickly to act and how production cuts should be shared, confusing markets; price of crude oil for November delivery drops 2.4 percent, to eight-month low of $58.52 per barrel in New York trading; Iran and Venezuela have called for special meeting in Vienna next week to endorse production cuts; others, like Kuwait and Algeria, have backed proposal but disagree on how to apportion cuts; Nigeria has resisted calls for meeting next week to avoid overshadowing OPEC's next scheduled meeting, to be held in Abuja, Nigeria, in December; Saudi Arabia, group's most influential member, has remained silent; Saudis are understood to support production cut, but OPEC watchers reason country, which accounts for third of OPEC's output, want to be discreet just weeks before midterm elections in US; photo (M)","https://www.nytimes.com/2006/10/11/business/opec-approves-cut-to-output-by-1-million-barrels.html","OPEC ministers are debating how to put brake on falling oil prices, which have dropped nearly 25 percent since their high in mid-July; OPEC's 11 members have found it hard to agree on how quickly to act and how production cuts should be shared, co...","Once again, OPEC is finding that it is much easier to agree when prices rise than when they fall.","C","1","2006-10-11T05:00:00+0000","nyt://article/b599691d-3aac-5226-bed3-2e0c0e592bfc",1064,"nyt://article/b599691d-3aac-5226-bed3-2e0c0e592bfc"
"Once again, OPEC is finding that it is much easier to agree when prices rise than when they fall.","https://www.nytimes.com/2006/10/11/business/worldbusiness/11iht-opec.3112596.html","","Once again, OPEC is finding that it is much easier to agree when prices rise than when they fall.",NA,NA,"2006-10-11T05:00:00+0000","nyt://article/ca1bc88e-efcf-544e-b082-b405746308d9",810,"nyt://article/ca1bc88e-efcf-544e-b082-b405746308d9"
" INTERNATIONAL   A3-16    Rice Says North Korea Faces Tougher Sanctions  Secretary of State Condoleezza Rice said the United States did not intend to attack North Korea, but she warned the North's leaders that they now risk sanctions ''unlike anything that they have faced before.''    A1    North Korea's claim that it had detonated a nuclear device rippled through American politics, as Senator John McCain sought to place the blame on former President Bill Clinton.    A1    South Korea and Japan, America's two major allies in the region, have grown increasingly apart in their attitudes and policies toward North Korea.    A8    600,000 KIlled, Iraq Study Says  A team of public health researchers have estimated that 600,000 civilians have died in violence across Iraq since the 2003 American invasion, a figure far higher than any other previous estimates of Iraqi deaths.    A16    Scores of bodies turned up in Baghdad and a series of bombs killed at least 24 people, indicating that the sectarian violence in the capital showed little sign of easing despite efforts by the American military and its Iraqi counterparts to quell it.    A16    A Laptop for Each Libyan Child  The government of Libya reached an agreement with One Laptop Per Child, an American group developing an inexpensive, educational laptop computer, with the goal of supplying machines to 1.2 million Libyan children by June of 2008.    A14    Pact Close in Mexican Strike  A violent standoff in the southern Mexico city of Oaxaca appeared headed for a peaceful end, as leaders of a group of striking teachers reached a tentative accord with the government.    A5    NATIONAL   A18-25    Disability Rates Are High Among Iraq War Veterans  Nearly one in five service members leaving the military after serving in Iraq and Afghanistan has been at least partially disabled, according to Veterans Administration documents obtained by a research group.    A18    Voting Rights Lawsuit  The Justice Department has chosen a town in eastern Mississippi for an unusual civil rights test: the first federal lawsuit against blacks for suppressing the voting rights of whites.    A18    Copper Company Accused  A bankrupt copper giant facing billions of dollars in pollution claims across the nation pretended for years to recycle metals while illegally burning hazardous wastes in a notorious El Paso smelter, according to newly released Environmental Protection Agency documents.    A18    Transcripts in School Killings  An hour after walking into a small Amish schoolhouse in Pennsylvania last week with an arsenal of guns and hardware, Charles C. Roberts IV told a 911 dispatcher in a calm, dispassionate voice that he took 10 girls hostage and wanted everyone off the property, according to a transcript of the conversation released.   A23    House Speaker Warns Staff  House Speaker J. Dennis Hastert, Republican of Illinois, said members of his staff should be fired ''if there was a cover-up'' in how they handled complaints about Mark Foley's inappropriate conduct.    A24    Low-Sulfur Diesel Fuel for Sale  Almost all trucks and buses will soon be able to fill their tanks with diesel fuel containing just 3 percent of the sulfur content in the older fuel.    A22    NEW YORK/REGION   B1-7    New York City Acts to Add Lower-Cost Housing  The Bloomberg administration plans to recommend that the city's most popular tax break for housing developers be overhauled as a way of creating a more powerful incentive to build lower-cost housing.   A1    Guilty Plea in Subway Killing  Andrew Goldstein, a schizophrenic, pleaded guilty to manslaughter, admitting for the first time that he knew what he was doing when he pushed a young writer to her death in front of a subway train seven years ago.    B1    Albany Muslims Convicted  A federal jury in Albany convicted two Muslim immigrants on money- laundering charges, saying they participated in a plot with a man they believed was helping plan a missile attack on a Pakistani diplomat in New York City in 2004.    B1    BUSINESS DAY   C1-14    Inquiry Into Private Equity  The Justice Department is looking into possible anticompetitive behavior in the clubby private equity industry, according to people briefed on the investigation.    C1    Blame May Shift In Spy Case  At least one lawyer involved in the Hewlett-Packard spying case and outside legal experts said the five defendants might turn on each other to shift blame away from themselves.    C3    OPEC Considers Oil Decline  OPEC ministers are still debating how to put a brake on falling oil prices, which have dropped 25 percent since July.    C1    Business Digest   C2    OBITUARIES   C15    Raymond J. Noorda  A co-founder of Novell Inc., a software company that helped pioneer computer networking, he was 82.   C15    EDITORIAL   A26-27    Editorials: Photos and a fair trial; the cost of doing your duty; an impossible job; 300 million.    Columns: Thomas L. Friedman, Maureen Dowd.    Crossword   E2  Weather   C12  TV Listings   E10  ","https://www.nytimes.com/2006/10/11/nyregion/news-summary.html","INTERNATIONAL   A3-16    Rice Says North Korea Faces Tougher Sanctions  Secretary of State Condoleezza Rice said the United States did not intend to attack North Korea, but she warned the North's leaders that they now risk sanctions ''unlike anyth...","INTERNATIONAL A3-16","A","2","2006-10-11T05:00:00+0000","nyt://article/d9dbef5d-c559-5806-ad44-7661679eed09",822,"nyt://article/d9dbef5d-c559-5806-ad44-7661679eed09"
" QUESTIONS ON PRIVATE EQUITY Several of the nation's largest private firm have received letters from the Justice Department seeking broad information about the possibility of anticompetitive behavior going back to 2003. [Page C1.]    CONFLICT OVER OIL CUTS OPEC ministers are still debating how to put a brake on falling oil prices. OPEC's current president, Edmund Daukoru, left, who is the Nigerian oil minister, said that ''something must be done,'' and has proposed that OPEC cut production by one million barrels a day from a nominal ceiling of 28 million barrels. But instead of presenting a united front, OPEC's 11 members have found it hard to agree on how quickly to act and how the cuts should be shared. [C1.]    YAHOO LOSES GROUND As Google whips out its fat checkbook again -- this time to buy the YouTube video site -- it is making Yahoo look even more out of step with the rapidly changing Internet advertising market. [C1.]    TAX BREAKS FOR CLERGY A housing deduction is one of several tax breaks that leave extra money in the pockets of clergy members and their religious employers. Ministers of every faith are also exempt from income tax withholding and can opt out of Social Security. And every state but one exempts religious employers from paying state unemployment taxes. [A1.]    MARKETING THE MINI The auto industry is watching the introduction of BMW's new Mini as an important marketing case study. [C1.]    RE-EMERGENCE OF DIESEL A vast majority of trucks and buses will soon be able to fill their tanks with diesel fuel with just 3 percent of the sulfur content in the older fuel. [A22.]    NEW AIRBUS CHIEF WARNS OF CUTS Louis Gallois, the newly appointed chief executive of Airbus, the European plane maker, warned that job cuts would be unavoidable as it wrestled with a reorganization to streamline management and increase productivity. [C3.]    CLAIMS AGAINST COPPER GIANT Asarco, a bankrupt copper giant facing billions of dollars in pollution claims across the nation, pretended for years to recycle metals while illegally burning hazardous wastes in a notorious El Paso smelter, according to newly released Environmental Protection Agency documents. [A18.]    H.P. DEFENDANTS' STRATEGY At least one lawyer involved in the Hewlett-Packard spying case and several outside legal experts say the five defendants might wind up turning on each other as part of a way to shift blame from themselves. [C3.]    TO INDIA FOR HEALTH CARE With medical costs in India routinely 80 percent lower than in the United States, more American employers are exploring sending their workers to India for treatment, raising questions about quality and liability. [C6.]    SPRINT NEXTEL CHAIRMAN TO RETIRE Timothy M. Donahue, executive chairman of the Sprint Nextel Corporation, said that he would retire at the end of the year, in the latest shake-up at a company that has lost ground to its larger rivals Cingular and Verizon Wireless. [C10.]    ROBB REPORT CANCELS AUCTION The publisher of the magazine The Robb Report and other glossy lifestyle guides for the super-wealthy has canceled an auction of the company after failing to attract a sufficiently rich offer. [C10.]    A LAPTOP DEAL WITH LIBYA The government of Libya reached an agreement with One Laptop Per Child, a nonprofit United States group developing an inexpensive, educational laptop computer, with the goal of supplying machines to all 1.2 million Libyan schoolchildren by June of 2008. [A14.]    STOCKS EDGE HIGHER Stocks ended slightly higher, with the Dow Jones industrial average reaching a record close after a seesaw session, as investors proceeded cautiously before the unofficial start of the third-quarter earnings period. [C11.]    IMCLONE CHAIRMAN RESIGNS The embattled chairman of ImClone Systems and another director have resigned, a development that moves the investor Carl Icahn closer to his goal of gaining control of the company's board. ImClone shares rose $1.19, to $31.09, apparently on investor speculation that Mr. Icahn would shake up the company or sell it should he gain control. [C3.]    PSYCHOLOGY OF OVERINDULGENCE Research shows that people are heavily influenced by factors like packaging and portion sizes when they decide how much and what to eat. [F1.]    CLINTON'S EATING CRUSADE Former President Bill Clinton is working on an effort to get junk food out of school vending machines, in part because of his own childhood struggles with his weight. [F5.]    ONLINE    BUSINESS TRAVEL The new reality of business travel includes more unexpected destinations. A special report is at nytimes.com/business.    MUTUAL FUNDS For mutual fund investors, jubilance over gains in the stock market has been tempered by the realization that many fund managers were caught flat-footed and did not keep pace. A special report is at nytimes.com/business.    A FLOWERING MARKET The cut flower industry is a textbook example of how China sets about capturing one market after another. An audio slide show can be found at nytimes.com/business.","https://www.nytimes.com/2006/10/11/business/today-in-business.html","QUESTIONS ON PRIVATE EQUITY Several of the nation's largest private firm have received letters from the Justice Department seeking broad information about the possibility of anticompetitive behavior going back to 2003. [Page C1.]    CONFLICT OVER ...","QUESTIONS ON PRIVATE EQUITY Several of the nation's largest private firm have received letters from the Justice Department seeking broad information about the possibility of anticompetitive behavior going back to 2003. [Page C1.]","C","2","2006-10-11T05:00:00+0000","nyt://article/e01f7781-d6b5-5d76-8451-b214ba505ab0",822,"nyt://article/e01f7781-d6b5-5d76-8451-b214ba505ab0"
"NEW YORK — After a week of informal talks, the president of OPEC, Edmund Daukoru, said Wednesday that the cartel had agreed to trim oil production by one million barrels a day, although its members were still negotiating over how the cut would be allocated among them.","https://www.nytimes.com/2006/10/11/business/worldbusiness/11iht-opec.3124092.html","","NEW YORK — After a week of informal talks, the president of OPEC, Edmund Daukoru, said Wednesday that the cartel had agreed to trim oil production by one million barrels a day, although its members were still negotiating over how the cut would be allocated among them.",NA,NA,"2006-10-11T05:00:00+0000","nyt://article/ed99f1ca-48b3-5e1c-add7-aa02e713b479",662,"nyt://article/ed99f1ca-48b3-5e1c-add7-aa02e713b479"
